type,year,code,name,value
expense,2009,34,"Sport und Freizeit",23886.856100000001
expense,2010,34,"Sport und Freizeit",21527.1898
expense,2011,34,"Sport und Freizeit",16826.508900000001
expense,2012,34,"Sport und Freizeit",11948.9864
expense,2013,34,"Sport und Freizeit",21276.992450000002
expense,1990,35,"Kirchen und religiöse Angelegenheiten",63913.697549999997
expense,1991,35,"Kirchen und religiöse Angelegenheiten",70195.189450000005
expense,1992,35,"Kirchen und religiöse Angelegenheiten",69472.176399999997
expense,1993,35,"Kirchen und religiöse Angelegenheiten",68127.287200000006
expense,1994,35,"Kirchen und religiöse Angelegenheiten",67573.448850000001
expense,1995,35,"Kirchen und religiöse Angelegenheiten",67560.72335
expense,1996,35,"Kirchen und religiöse Angelegenheiten",68230.583490000005
expense,1997,35,"Kirchen und religiöse Angelegenheiten",70136.732300000003
expense,1998,35,"Kirchen und religiöse Angelegenheiten",69242.175099999993
expense,1999,35,"Kirchen und religiöse Angelegenheiten",69037.170050000001
expense,2000,35,"Kirchen und religiöse Angelegenheiten",69336.229399999997
expense,2001,35,"Kirchen und religiöse Angelegenheiten",71503.848800000007
expense,2002,35,"Kirchen und religiöse Angelegenheiten",71704.549199999994
expense,2003,35,"Kirchen und religiöse Angelegenheiten",70923.241049999997
expense,2004,35,"Kirchen und religiöse Angelegenheiten",71260.816449999998
expense,2005,35,"Kirchen und religiöse Angelegenheiten",70908.581399999995
expense,2006,35,"Kirchen und religiöse Angelegenheiten",71842.466950000002
expense,2007,35,"Kirchen und religiöse Angelegenheiten",73826.352849999996
expense,2008,35,"Kirchen und religiöse Angelegenheiten",72400.237259999994
expense,2009,35,"Kirchen und religiöse Angelegenheiten",72277.244550000003
expense,2010,35,"Kirchen und religiöse Angelegenheiten",70543.238299999997
expense,2011,35,"Kirchen und religiöse Angelegenheiten",72789.359299999996
expense,2012,35,"Kirchen und religiöse Angelegenheiten",74207.450070000006
expense,2013,35,"Kirchen und religiöse Angelegenheiten",72484.768129999997
expense,1990,4,"Gesundheit",712247.85887999996
expense,1991,4,"Gesundheit",699767.73945999995
expense,1992,4,"Gesundheit",671742.96747000003
expense,1993,4,"Gesundheit",626398.97034
expense,1994,4,"Gesundheit",669003.77645
expense,1995,4,"Gesundheit",626609.37155000004
expense,1996,4,"Gesundheit",668934.46126999997
expense,1997,4,"Gesundheit",678309.23296000005
expense,1998,4,"Gesundheit",676665.08227000001
expense,1999,4,"Gesundheit",789503.61086000002
expense,2000,4,"Gesundheit",822694.09846000001
expense,2001,4,"Gesundheit",1029760.2112
expense,2002,4,"Gesundheit",1098640.2060700001
expense,2003,4,"Gesundheit",1194409.82592
expense,2004,4,"Gesundheit",1130784.07699
expense,2005,4,"Gesundheit",1119636.16304
expense,2006,4,"Gesundheit",1158743.9241200001
expense,2007,4,"Gesundheit",1427016.89335
expense,2008,4,"Gesundheit",1191056.95352
expense,2009,4,"Gesundheit",1260306.0106299999
expense,2010,4,"Gesundheit",1278331.28715
expense,2011,4,"Gesundheit",1378637.6739000001
expense,2012,4,"Gesundheit",1770591.8476799999
expense,2013,4,"Gesundheit",1712490.3642
expense,1990,41,"Spitäler, Kranken- und Pflegeheime",674983.56440000003
expense,1991,41,"Spitäler, Kranken- und Pflegeheime",659483.73341999995
expense,1992,41,"Spitäler, Kranken- und Pflegeheime",627528.41717000003
expense,1993,41,"Spitäler, Kranken- und Pflegeheime",581926.62569000002
expense,1994,41,"Spitäler, Kranken- und Pflegeheime",656631.73160000006
expense,1995,41,"Spitäler, Kranken- und Pflegeheime",597967.60270000005
expense,1996,41,"Spitäler, Kranken- und Pflegeheime",634501.48637000006
expense,1997,41,"Spitäler, Kranken- und Pflegeheime",641603.00496000005
expense,1998,41,"Spitäler, Kranken- und Pflegeheime",640174.41408000002
expense,1999,41,"Spitäler, Kranken- und Pflegeheime",748744.07886999997
expense,2000,41,"Spitäler, Kranken- und Pflegeheime",779249.68264000001
expense,2001,41,"Spitäler, Kranken- und Pflegeheime",982692.24208999996
expense,2002,41,"Spitäler, Kranken- und Pflegeheime",1052321.7578199999
expense,2003,41,"Spitäler, Kranken- und Pflegeheime",1145871.33769
expense,2004,41,"Spitäler, Kranken- und Pflegeheime",1080283.7840400001
expense,2005,41,"Spitäler, Kranken- und Pflegeheime",1071168.42352
expense,2006,41,"Spitäler, Kranken- und Pflegeheime",1110128.0050900001
expense,2007,41,"Spitäler, Kranken- und Pflegeheime",1376553.98404
expense,2008,41,"Spitäler, Kranken- und Pflegeheime",1021872.68595
expense,2009,41,"Spitäler, Kranken- und Pflegeheime",1092676.2081299999
expense,2010,41,"Spitäler, Kranken- und Pflegeheime",1115081.9115899999
expense,2011,41,"Spitäler, Kranken- und Pflegeheime",1160446.73786
expense,2012,41,"Spitäler, Kranken- und Pflegeheime",1474482.66863
expense,2013,41,"Spitäler, Kranken- und Pflegeheime",1411947.40937
expense,1990,42,"Ambulante Krankenpflege",30
expense,2008,42,"Ambulante Krankenpflege",21644.199000000001
expense,2009,42,"Ambulante Krankenpflege",17757.124
expense,2010,42,"Ambulante Krankenpflege",17753.681
expense,2011,42,"Ambulante Krankenpflege",71277.459700000007
expense,2012,42,"Ambulante Krankenpflege",151291.39980000001
expense,2013,42,"Ambulante Krankenpflege",153104.98475
expense,1990,43,"Gesundheitsprävention",26106.137780000001
expense,1991,43,"Gesundheitsprävention",28650.802439999999
expense,1992,43,"Gesundheitsprävention",31474.673200000001
expense,1993,43,"Gesundheitsprävention",31585.712200000002
expense,1994,43,"Gesundheitsprävention",11188.68615
expense,1995,43,"Gesundheitsprävention",26980.497950000001
expense,1996,43,"Gesundheitsprävention",26465.522799999999
expense,1997,43,"Gesundheitsprävention",26435.9166
expense,1998,43,"Gesundheitsprävention",31794.88379
expense,1999,43,"Gesundheitsprävention",34520.270839999997
expense,2000,43,"Gesundheitsprävention",37250.117919999997
expense,2001,43,"Gesundheitsprävention",41077.939120000003
expense,2002,43,"Gesundheitsprävention",39868.814700000003
expense,2003,43,"Gesundheitsprävention",44929.987780000003
expense,2004,43,"Gesundheitsprävention",47096.977200000001
expense,2005,43,"Gesundheitsprävention",29367.34636
expense,2006,43,"Gesundheitsprävention",31222.27636
expense,2007,43,"Gesundheitsprävention",31351.747950000001
expense,2008,43,"Gesundheitsprävention",36954.827010000001
expense,2009,43,"Gesundheitsprävention",36621.31684
expense,2010,43,"Gesundheitsprävention",40462.210070000001
expense,2011,43,"Gesundheitsprävention",37719.93015
expense,2012,43,"Gesundheitsprävention",33762.488369999999
expense,2013,43,"Gesundheitsprävention",33040.502639999999
expense,2008,48,"F&E in Gesundheit",95669
expense,2009,48,"F&E in Gesundheit",95654.225649999993
expense,2010,48,"F&E in Gesundheit",94860
expense,2011,48,"F&E in Gesundheit",97370.8
expense,2012,48,"F&E in Gesundheit",98239.410999999993
expense,2013,48,"F&E in Gesundheit",102969.42225
expense,1990,49,"Gesundheitswesen n.a.g.",11128.1567
expense,1991,49,"Gesundheitswesen n.a.g.",11633.203600000001
expense,1992,49,"Gesundheitswesen n.a.g.",12739.8771
expense,1993,49,"Gesundheitswesen n.a.g.",12886.632449999999
expense,1994,49,"Gesundheitswesen n.a.g.",1183.3587
expense,1995,49,"Gesundheitswesen n.a.g.",1661.2709
expense,1996,49,"Gesundheitswesen n.a.g.",7967.4521000000004
expense,1997,49,"Gesundheitswesen n.a.g.",10270.311400000001
expense,1998,49,"Gesundheitswesen n.a.g.",4695.7843999999996
expense,1999,49,"Gesundheitswesen n.a.g.",6239.2611500000003
expense,2000,49,"Gesundheitswesen n.a.g.",6194.2978999999996
expense,2001,49,"Gesundheitswesen n.a.g.",5990.02999
expense,2002,49,"Gesundheitswesen n.a.g.",6449.6335499999996
expense,2003,49,"Gesundheitswesen n.a.g.",3608.50045
expense,2004,49,"Gesundheitswesen n.a.g.",3403.3157500000002
expense,2005,49,"Gesundheitswesen n.a.g.",19100.39316
expense,2006,49,"Gesundheitswesen n.a.g.",17393.642670000001
expense,2007,49,"Gesundheitswesen n.a.g.",19111.161359999998
expense,2008,49,"Gesundheitswesen n.a.g.",14916.24156
expense,2009,49,"Gesundheitswesen n.a.g.",17597.136009999998
expense,2010,49,"Gesundheitswesen n.a.g.",10173.484490000001
expense,2011,49,"Gesundheitswesen n.a.g.",11822.74619
expense,2012,49,"Gesundheitswesen n.a.g.",12815.87988
expense,2013,49,"Gesundheitswesen n.a.g.",11428.045190000001
expense,1990,5,"Soziale Sicherheit",641900.47033000004
expense,1991,5,"Soziale Sicherheit",746833.16368
expense,1992,5,"Soziale Sicherheit",847112.55541999999
expense,1993,5,"Soziale Sicherheit",1074203.30932
expense,1994,5,"Soziale Sicherheit",1000340.32818
expense,1995,5,"Soziale Sicherheit",965480.78925000003
expense,1996,5,"Soziale Sicherheit",1280192.85479
expense,1997,5,"Soziale Sicherheit",1422306.99257
expense,1998,5,"Soziale Sicherheit",1447652.9200200001
expense,1999,5,"Soziale Sicherheit",1396517.0574
expense,2000,5,"Soziale Sicherheit",1503432.59384
expense,2001,5,"Soziale Sicherheit",1471289.7308
expense,2002,5,"Soziale Sicherheit",1590078.69771
expense,2003,5,"Soziale Sicherheit",1638635.4959799999
expense,2004,5,"Soziale Sicherheit",1659791.21735
expense,2005,5,"Soziale Sicherheit",1772267.25086
expense,2006,5,"Soziale Sicherheit",1857103.6871400001
expense,2007,5,"Soziale Sicherheit",1851302.11647
expense,2008,5,"Soziale Sicherheit",1900665.7626199999
expense,2009,5,"Soziale Sicherheit",2027203.59592
expense,2010,5,"Soziale Sicherheit",2147873.67509
expense,2011,5,"Soziale Sicherheit",2248743.76609
expense,2012,5,"Soziale Sicherheit",2230178.1941499999
expense,2013,5,"Soziale Sicherheit",2225188.3574600001
expense,1990,51,"Krankheit und Unfall",11543.093150000001
expense,1991,51,"Krankheit und Unfall",12135.8568
expense,1992,51,"Krankheit und Unfall",12690.117050000001
expense,1993,51,"Krankheit und Unfall",15357.2934
expense,1994,51,"Krankheit und Unfall",12285.615
expense,1995,51,"Krankheit und Unfall",12573.387000000001
expense,1996,51,"Krankheit und Unfall",322104.91344999999
expense,1997,51,"Krankheit und Unfall",369432.48930000002
expense,1998,51,"Krankheit und Unfall",406357.30345000001
expense,1999,51,"Krankheit und Unfall",405046.6286
expense,2000,51,"Krankheit und Unfall",455875.19511999999
expense,2001,51,"Krankheit und Unfall",450127.08990000002
expense,2002,51,"Krankheit und Unfall",486306.95045
expense,2003,51,"Krankheit und Unfall",454763.34245
expense,2004,51,"Krankheit und Unfall",465327.19044999999
expense,2005,51,"Krankheit und Unfall",535136.82479999994
expense,2006,51,"Krankheit und Unfall",524549.48471999995
expense,2007,51,"Krankheit und Unfall",486921.66320000001
expense,2008,51,"Krankheit und Unfall",466418.88617000001
expense,2009,51,"Krankheit und Unfall",463623.67560000002
expense,2010,51,"Krankheit und Unfall",540117.15801999997
expense,2011,51,"Krankheit und Unfall",554308.30478000001
expense,2012,51,"Krankheit und Unfall",550989.89997000003
expense,2013,51,"Krankheit und Unfall",515228.76137999998
expense,1990,52,"Invalidität",156975.86916999999
expense,1991,52,"Invalidität",129510.5336
expense,1992,52,"Invalidität",151975.6514
expense,1993,52,"Invalidität",170448.0129
expense,1994,52,"Invalidität",183309.0111
expense,1995,52,"Invalidität",283710.55245000002
expense,1996,52,"Invalidität",231731.19815000001
expense,1997,52,"Invalidität",238749.98194999999
expense,1998,52,"Invalidität",252276.43414999999
expense,1999,52,"Invalidität",269118.22035000002
expense,2000,52,"Invalidität",275309.81809999997
expense,2001,52,"Invalidität",295863.27437
expense,2002,52,"Invalidität",343117.03084999998
expense,2003,52,"Invalidität",337469.84025000001
expense,2004,52,"Invalidität",367231.57400000002
expense,2005,52,"Invalidität",388998.14312999998
expense,2006,52,"Invalidität",453445.56595999998
expense,2007,52,"Invalidität",509795.5465
expense,2008,52,"Invalidität",612347.98534000001
expense,2009,52,"Invalidität",662687.27849000006
expense,2010,52,"Invalidität",662146.60239000001
expense,2011,52,"Invalidität",712802.79033999995
expense,2012,52,"Invalidität",616550.86210000003
expense,2013,52,"Invalidität",613462.24225999997
expense,1990,53,"Alter + Hinterlassene",281705.21935000003
expense,1991,53,"Alter + Hinterlassene",318473.36485000001
expense,1992,53,"Alter + Hinterlassene",344278.99209999997
expense,1993,53,"Alter + Hinterlassene",372559.4608
expense,1994,53,"Alter + Hinterlassene",363636.02075000003
expense,1995,53,"Alter + Hinterlassene",405328.67060000001
expense,1996,53,"Alter + Hinterlassene",302287.40765000001
expense,1997,53,"Alter + Hinterlassene",305802.4644
expense,1998,53,"Alter + Hinterlassene",293622.9118
expense,1999,53,"Alter + Hinterlassene",327699.21425000002
expense,2000,53,"Alter + Hinterlassene",320408.94634999998
expense,2001,53,"Alter + Hinterlassene",319278.43699999998
expense,2002,53,"Alter + Hinterlassene",323799.83974999998
expense,2003,53,"Alter + Hinterlassene",326497.86553000001
expense,2004,53,"Alter + Hinterlassene",353315.20065000001
expense,2005,53,"Alter + Hinterlassene",376140.19510000001
expense,2006,53,"Alter + Hinterlassene",408578.30684999999
expense,2007,53,"Alter + Hinterlassene",397268.46580000001
expense,2008,53,"Alter + Hinterlassene",318002.48874
expense,2009,53,"Alter + Hinterlassene",360303.57108000002
expense,2010,53,"Alter + Hinterlassene",368676.05560000002
expense,2011,53,"Alter + Hinterlassene",389900.15521
expense,2012,53,"Alter + Hinterlassene",430582.87888999999
expense,2013,53,"Alter + Hinterlassene",436897.64380999998
expense,1990,54,"Familie und Jugend",33293.08685
expense,1991,54,"Familie und Jugend",37123.593399999998
expense,1992,54,"Familie und Jugend",36901.10295
expense,1993,54,"Familie und Jugend",37715.251450000003
expense,1994,54,"Familie und Jugend",38219.799099999997
expense,1995,54,"Familie und Jugend",39555.906710000003
expense,1996,54,"Familie und Jugend",37812.72421
expense,1997,54,"Familie und Jugend",38169.400520000003
expense,1998,54,"Familie und Jugend",33766.76051
expense,1999,54,"Familie und Jugend",36863.476799999997
expense,2000,54,"Familie und Jugend",37648.796199999997
expense,2001,54,"Familie und Jugend",40477.955990000002
expense,2002,54,"Familie und Jugend",39564.394119999997
expense,2003,54,"Familie und Jugend",42474.250910000002
expense,2004,54,"Familie und Jugend",47861.45839
expense,2005,54,"Familie und Jugend",46679.613089999999
expense,2006,54,"Familie und Jugend",46845.879500000003
expense,2007,54,"Familie und Jugend",46936.887770000001
expense,2008,54,"Familie und Jugend",49448.798909999998
expense,2009,54,"Familie und Jugend",56999.459329999998
expense,2010,54,"Familie und Jugend",64613.276039999997
expense,2011,54,"Familie und Jugend",90719.273780000003
expense,2012,54,"Familie und Jugend",93952.220189999993
expense,2013,54,"Familie und Jugend",83315.296600000001
expense,1990,55,"Arbeitslosigkeit",6064.3738000000003
expense,1991,55,"Arbeitslosigkeit",4289.2718999999997
expense,1992,55,"Arbeitslosigkeit",6779.1301999999996
expense,1993,55,"Arbeitslosigkeit",210690.8253
expense,1994,55,"Arbeitslosigkeit",119236.1415
expense,1995,55,"Arbeitslosigkeit",23315.1548
expense,1996,55,"Arbeitslosigkeit",140418.0148
expense,1997,55,"Arbeitslosigkeit",223056.69219999999
expense,1998,55,"Arbeitslosigkeit",164064.1427
expense,1999,55,"Arbeitslosigkeit",13603.17707
expense,2000,55,"Arbeitslosigkeit",10126.34635
expense,2001,55,"Arbeitslosigkeit",8404.5802000000003
expense,2002,55,"Arbeitslosigkeit",9264.2546500000008
expense,2003,55,"Arbeitslosigkeit",9748.7839000000004
expense,2004,55,"Arbeitslosigkeit",13892.03311
expense,2005,55,"Arbeitslosigkeit",12805.058199999999
expense,2006,55,"Arbeitslosigkeit",12896.06165
expense,2007,55,"Arbeitslosigkeit",11569.58835
expense,2008,55,"Arbeitslosigkeit",55047.589549999997
expense,2009,55,"Arbeitslosigkeit",58978.947
expense,2010,55,"Arbeitslosigkeit",65161.335700000003
expense,2011,55,"Arbeitslosigkeit",64173.434000000001
expense,2012,55,"Arbeitslosigkeit",59825.992100000003
expense,2013,55,"Arbeitslosigkeit",61178.917000000001
expense,1990,56,"Sozialer Wohnungsbau",9246.1712000000007
expense,1991,56,"Sozialer Wohnungsbau",9310.3222000000005
expense,1992,56,"Sozialer Wohnungsbau",11296.5718
expense,1993,56,"Sozialer Wohnungsbau",10237.187900000001
expense,1994,56,"Sozialer Wohnungsbau",9468.13465
expense,1995,56,"Sozialer Wohnungsbau",10276.641449999999
expense,1996,56,"Sozialer Wohnungsbau",8752.8588
expense,1997,56,"Sozialer Wohnungsbau",6716.0720499999998
expense,1998,56,"Sozialer Wohnungsbau",7334.6157000000003
expense,1999,56,"Sozialer Wohnungsbau",5340.2223999999997
expense,2000,56,"Sozialer Wohnungsbau",4563.4822000000004
expense,2001,56,"Sozialer Wohnungsbau",3200.0702999999999
expense,1990,57,"Sozialhilfe und Asylwesen",142608.72696
expense,1991,57,"Sozialhilfe und Asylwesen",235390.70783
expense,1992,57,"Sozialhilfe und Asylwesen",281942.41571999999
expense,1993,57,"Sozialhilfe und Asylwesen",256390.49716999999
expense,1994,57,"Sozialhilfe und Asylwesen",273913.47593000002
expense,1995,57,"Sozialhilfe und Asylwesen",190153.07024
expense,1996,57,"Sozialhilfe und Asylwesen",236769.48173
expense,1997,57,"Sozialhilfe und Asylwesen",240328.63615000001
expense,1998,57,"Sozialhilfe und Asylwesen",290001.09571000002
expense,1999,57,"Sozialhilfe und Asylwesen",338497.34693
expense,2000,57,"Sozialhilfe und Asylwesen",399344.50952000002
expense,2001,57,"Sozialhilfe und Asylwesen",352473.55203999998
expense,2002,57,"Sozialhilfe und Asylwesen",386960.22788999998
expense,2003,57,"Sozialhilfe und Asylwesen",466396.67193999997
expense,2004,57,"Sozialhilfe und Asylwesen",410853.76075000002
expense,2005,57,"Sozialhilfe und Asylwesen",406657.91654000001
expense,2006,57,"Sozialhilfe und Asylwesen",407653.24245999998
expense,2007,57,"Sozialhilfe und Asylwesen",395772.45355999999
expense,2008,57,"Sozialhilfe und Asylwesen",396616.74190999998
expense,2009,57,"Sozialhilfe und Asylwesen",422967.00241999998
expense,2010,57,"Sozialhilfe und Asylwesen",444939.56234
expense,2011,57,"Sozialhilfe und Asylwesen",434738.80797999998
expense,2012,57,"Sozialhilfe und Asylwesen",475821.65889999998
expense,2013,57,"Sozialhilfe und Asylwesen",513398.12641000003
expense,1990,59,"Soziale Wohlfahrt n.a.g.",463.92984999999999
expense,1991,59,"Soziale Wohlfahrt n.a.g.",599.51310000000001
expense,1992,59,"Soziale Wohlfahrt n.a.g.",1248.5742
expense,1993,59,"Soziale Wohlfahrt n.a.g.",804.78039999999999
expense,1994,59,"Soziale Wohlfahrt n.a.g.",272.13015000000001
expense,1995,59,"Soziale Wohlfahrt n.a.g.",567.40599999999995
expense,1996,59,"Soziale Wohlfahrt n.a.g.",316.25599999999997
expense,1997,59,"Soziale Wohlfahrt n.a.g.",51.256
expense,1998,59,"Soziale Wohlfahrt n.a.g.",229.65600000000001
expense,1999,59,"Soziale Wohlfahrt n.a.g.",348.77100000000002
expense,2000,59,"Soziale Wohlfahrt n.a.g.",155.5
expense,2001,59,"Soziale Wohlfahrt n.a.g.",1464.771
expense,2002,59,"Soziale Wohlfahrt n.a.g.",1066
expense,2003,59,"Soziale Wohlfahrt n.a.g.",1284.741
expense,2004,59,"Soziale Wohlfahrt n.a.g.",1310
expense,2005,59,"Soziale Wohlfahrt n.a.g.",5849.5
expense,2006,59,"Soziale Wohlfahrt n.a.g.",3135.1460000000002
expense,2007,59,"Soziale Wohlfahrt n.a.g.",3037.5112899999999
expense,2008,59,"Soziale Wohlfahrt n.a.g.",2783.2719999999999
expense,2009,59,"Soziale Wohlfahrt n.a.g.",1643.662
expense,2010,59,"Soziale Wohlfahrt n.a.g.",2219.6849999999999
expense,2011,59,"Soziale Wohlfahrt n.a.g.",2101
expense,2012,59,"Soziale Wohlfahrt n.a.g.",2454.6819999999998
expense,2013,59,"Soziale Wohlfahrt n.a.g.",1707.37
expense,1990,6,"Verkehr und Nachrichtenübermittlung",420788.21638
expense,1991,6,"Verkehr und Nachrichtenübermittlung",444234.26457
expense,1992,6,"Verkehr und Nachrichtenübermittlung",475705.16110000003
expense,1993,6,"Verkehr und Nachrichtenübermittlung",486758.30764999997
expense,1994,6,"Verkehr und Nachrichtenübermittlung",530729.99915000005
expense,1995,6,"Verkehr und Nachrichtenübermittlung",507729.29807000002
expense,1996,6,"Verkehr und Nachrichtenübermittlung",530486.82305000001
expense,1997,6,"Verkehr und Nachrichtenübermittlung",545530.31981000002
expense,1998,6,"Verkehr und Nachrichtenübermittlung",550898.78205000004
expense,1999,6,"Verkehr und Nachrichtenübermittlung",615478.46085000003
expense,2000,6,"Verkehr und Nachrichtenübermittlung",613767.28650000005
expense,2001,6,"Verkehr und Nachrichtenübermittlung",585045.79940000002
expense,2002,6,"Verkehr und Nachrichtenübermittlung",562975.37442999997
expense,2003,6,"Verkehr und Nachrichtenübermittlung",617927.85959999997
expense,2004,6,"Verkehr und Nachrichtenübermittlung",631122.84839000006
expense,2005,6,"Verkehr und Nachrichtenübermittlung",734877.27451000002
expense,2006,6,"Verkehr und Nachrichtenübermittlung",710299.65160999994
expense,2007,6,"Verkehr und Nachrichtenübermittlung",838305.56522999995
expense,2008,6,"Verkehr und Nachrichtenübermittlung",818870.65057000006
expense,2009,6,"Verkehr und Nachrichtenübermittlung",872852.26974000002
expense,2010,6,"Verkehr und Nachrichtenübermittlung",891144.05200000003
expense,2011,6,"Verkehr und Nachrichtenübermittlung",927839.48300000001
expense,2012,6,"Verkehr und Nachrichtenübermittlung",871812.56946000003
expense,2013,6,"Verkehr und Nachrichtenübermittlung",892694.95472000004
expense,1990,61,"Strassenverkehr",327960.29998000001
expense,1991,61,"Strassenverkehr",337935.03224999999
expense,1992,61,"Strassenverkehr",368647.25394999998
expense,1993,61,"Strassenverkehr",371760.32715000003
expense,1994,61,"Strassenverkehr",402214.68640000001
expense,1995,61,"Strassenverkehr",374714.60956999997
expense,1996,61,"Strassenverkehr",339115.03985
expense,1997,61,"Strassenverkehr",342683.90866000002
expense,1998,61,"Strassenverkehr",368722.63575000002
expense,1999,61,"Strassenverkehr",431866.41051999998
expense,2000,61,"Strassenverkehr",416983.15519999998
expense,2001,61,"Strassenverkehr",374355.94575000001
expense,2002,61,"Strassenverkehr",350189.51613
expense,2003,61,"Strassenverkehr",390888.72574999998
expense,2004,61,"Strassenverkehr",398550.67794000002
expense,2005,61,"Strassenverkehr",511951.66648999997
expense,2006,61,"Strassenverkehr",479907.92564999999
expense,2007,61,"Strassenverkehr",598968.69631000003
expense,2008,61,"Strassenverkehr",510479.45572000003
expense,2009,61,"Strassenverkehr",555277.64291000005
expense,2010,61,"Strassenverkehr",532947.61921000003
expense,2011,61,"Strassenverkehr",569973.74731999997
expense,2012,61,"Strassenverkehr",531804.3639
expense,2013,61,"Strassenverkehr",539685.19209000003
expense,1990,62,"Öffentlicher Verkehr",92827.916400000002
expense,1991,62,"Öffentlicher Verkehr",106299.23232
expense,1992,62,"Öffentlicher Verkehr",107057.90715
expense,1993,62,"Öffentlicher Verkehr",114997.98050000001
expense,1994,62,"Öffentlicher Verkehr",128515.31275
expense,1995,62,"Öffentlicher Verkehr",133014.68849999999
expense,1996,62,"Öffentlicher Verkehr",191371.78320000001
expense,1997,62,"Öffentlicher Verkehr",202846.41115
expense,1998,62,"Öffentlicher Verkehr",182176.14629999999
expense,1999,62,"Öffentlicher Verkehr",183612.05033
expense,2000,62,"Öffentlicher Verkehr",196784.13130000001
expense,2001,62,"Öffentlicher Verkehr",210689.85365
expense,2002,62,"Öffentlicher Verkehr",212785.85829999999
expense,2003,62,"Öffentlicher Verkehr",227039.13385000001
expense,2004,62,"Öffentlicher Verkehr",232572.17045000001
expense,2005,62,"Öffentlicher Verkehr",222925.60802000001
expense,2006,62,"Öffentlicher Verkehr",230391.72596000001
expense,2007,62,"Öffentlicher Verkehr",239336.86892000001
expense,2008,62,"Öffentlicher Verkehr",308391.19485000003
expense,2009,62,"Öffentlicher Verkehr",317574.62683000002
expense,2010,62,"Öffentlicher Verkehr",358196.43278999999
expense,2011,62,"Öffentlicher Verkehr",357865.73567999998
expense,2012,62,"Öffentlicher Verkehr",340008.20555999997
expense,2013,62,"Öffentlicher Verkehr",353009.76263000001
expense,1990,7,"Umweltschutz und Raumordnung",117220.3753
expense,1991,7,"Umweltschutz und Raumordnung",122012.27508000001
expense,1992,7,"Umweltschutz und Raumordnung",120631.12565
expense,1993,7,"Umweltschutz und Raumordnung",114794.9798
expense,1994,7,"Umweltschutz und Raumordnung",138039.89019999999
expense,1995,7,"Umweltschutz und Raumordnung",154778.2537
expense,1996,7,"Umweltschutz und Raumordnung",136247.02241000001
expense,1997,7,"Umweltschutz und Raumordnung",144770.56117999999
expense,1998,7,"Umweltschutz und Raumordnung",153157.80903999999
expense,1999,7,"Umweltschutz und Raumordnung",143118.97792
expense,2000,7,"Umweltschutz und Raumordnung",134955.64084000001
expense,2001,7,"Umweltschutz und Raumordnung",151553.62982999999
expense,2002,7,"Umweltschutz und Raumordnung",168828.13870000001
expense,2003,7,"Umweltschutz und Raumordnung",155779.10355
expense,2004,7,"Umweltschutz und Raumordnung",147345.50666000001
expense,2005,7,"Umweltschutz und Raumordnung",152536.75481000001
expense,2006,7,"Umweltschutz und Raumordnung",137452.05449000001
expense,2007,7,"Umweltschutz und Raumordnung",129893.85520000001
expense,2008,7,"Umweltschutz und Raumordnung",120857.16662
expense,2009,7,"Umweltschutz und Raumordnung",172859.48428999999
expense,2010,7,"Umweltschutz und Raumordnung",152611.86324000001
expense,2011,7,"Umweltschutz und Raumordnung",145519.85539000001
expense,2012,7,"Umweltschutz und Raumordnung",159642.57347999999
expense,2013,7,"Umweltschutz und Raumordnung",143289.20540000001
expense,1990,71,"Wasserversorgung",6800
expense,1991,71,"Wasserversorgung",7355
expense,1992,71,"Wasserversorgung",4088.9720000000002
expense,1993,71,"Wasserversorgung",6305.692
expense,1994,71,"Wasserversorgung",6777.8307999999997
expense,1995,71,"Wasserversorgung",13531.57545
expense,1996,71,"Wasserversorgung",11670.14395
expense,1997,71,"Wasserversorgung",13676.41115
expense,1998,71,"Wasserversorgung",16010.076849999999
expense,1999,71,"Wasserversorgung",16261.89215
expense,2000,71,"Wasserversorgung",12225.296200000001
expense,2001,71,"Wasserversorgung",12277.5892
expense,2002,71,"Wasserversorgung",13040.877500000001
expense,2003,71,"Wasserversorgung",13807.421050000001
expense,2004,71,"Wasserversorgung",16314.64675
expense,2005,71,"Wasserversorgung",24664.020990000001
expense,2006,71,"Wasserversorgung",16209.587519999999
expense,2007,71,"Wasserversorgung",18296.661599999999
expense,2008,71,"Wasserversorgung",22296.370579999999
expense,2009,71,"Wasserversorgung",18570.8897
expense,2010,71,"Wasserversorgung",15915.03695
expense,2011,71,"Wasserversorgung",16453.471850000002
expense,2012,71,"Wasserversorgung",13650.28635
expense,2013,71,"Wasserversorgung",16965.325700000001
expense,1990,72,"Abwasserbeseitigung",67996.253450000004
expense,1991,72,"Abwasserbeseitigung",70839.13003
expense,1992,72,"Abwasserbeseitigung",69804.318599999999
expense,1993,72,"Abwasserbeseitigung",59254.669549999999
expense,1994,72,"Abwasserbeseitigung",64240.309099999999
expense,1995,72,"Abwasserbeseitigung",60436.219299999997
expense,1996,72,"Abwasserbeseitigung",59640.501609999999
expense,1997,72,"Abwasserbeseitigung",59135.089099999997
expense,1998,72,"Abwasserbeseitigung",59394.846250000002
expense,1999,72,"Abwasserbeseitigung",53731.935369999999
expense,2000,72,"Abwasserbeseitigung",55059.983399999997
expense,2001,72,"Abwasserbeseitigung",56166.384149999998
expense,2002,72,"Abwasserbeseitigung",53947.461000000003
